VPX14757-W773_Stability_001.dat
Hamamatsu ATLAS12 VPX14757 W773
project: S
componentType: SENSOR
testType: SENSOR_STABILITY
SENSOR_ST_SN: ???
component: 20USBSL0000773
date: 07.05.2019
TIME: 14:55:10
institution:
passed: false
problems: false
runNumber: 12
SENSOR_STA_LEN: 40h
SENSOR_STA_SETV: -500V
SENSOR_STA_MU: Keithley 2410
4 2643 (Not sure what this is, but this is ignored since no colon)
%%SENSOR_STA_TIME/%[s] %%SENSOR_STA_TEMP/%[�C] %%SENSOR_STA_HUM/%[%] %%SENSOR_STA_CURRENT/%[nA]
0119092.00 0000019.00 0000013.31 -000364.39
0119153.00 0000019.02 0000013.31 -000364.73
0119214.00 0000019.02 0000013.31 -000364.55
0119305.00 0000019.04 0000013.31 -000364.93
0119366.00 0000019.06 0000013.31 -000364.67
0119458.00 0000019.06 0000013.28 -000364.97
0119488.00 0000019.06 0000013.31 -000365.28
0119519.00 0000019.08 0000013.32 -000365.39
0119579.00 0000019.10 0000013.32 -000365.08
0119671.00 0000019.11 0000013.32 -000365.41
0119701.00 0000019.10 0000013.32 -000365.52
0119732.00 0000019.11 0000013.32 -000365.64
0119793.00 0000019.12 0000013.28 -000365.57
0119854.00 0000019.14 0000013.32 -000365.97
0119884.00 0000019.14 0000013.32 -000365.91
0119945.00 0000019.14 0000013.28 -000365.99
0120036.00 0000019.16 0000013.25 -000366.39
0120067.00 0000019.16 0000013.25 -000366.45
0120127.00 0000019.18 0000013.25 -000366.47
0120188.00 0000019.18 0000013.25 -000366.66
0120249.00 0000019.19 0000013.25 -000366.93
0120310.00 0000019.20 0000013.25 -000366.73
0120340.00 0000019.20 0000013.25 -000367.13
0120371.00 0000019.21 0000013.25 -000367.18
0120432.00 0000019.22 0000013.25 -000367.30
0120493.00 0000019.24 0000013.25 -000367.46
0120553.00 0000019.24 0000013.25 -000367.46
0120615.00 0000019.24 0000013.25 -000367.76
0120675.00 0000019.25 0000013.25 -000367.65
0120706.00 0000019.26 0000013.25 -000367.87
0120767.00 0000019.27 0000013.25 -000368.23
0120797.00 0000019.28 0000013.25 -000368.27
0120858.00 0000019.28 0000013.25 -000368.13
0120888.00 0000019.28 0000013.25 -000368.41
0120919.00 0000019.29 0000013.26 -000368.59
0120980.00 0000019.29 0000013.26 -000368.74
0121041.00 0000019.27 0000013.25 -000368.76
0121132.00 0000019.20 0000013.25 -000368.62
0121223.00 0000019.11 0000013.25 -000368.30
0121254.00 0000019.06 0000013.31 -000368.31
0121315.00 0000018.96 0000013.31 -000368.23
0121345.00 0000018.91 0000013.38 -000368.15
0121375.00 0000018.86 0000013.38 -000367.87
0121406.00 0000018.79 0000013.37 -000367.74
0121436.00 0000018.75 0000013.41 -000367.39
0121467.00 0000018.72 0000013.40 -000367.15
0121498.00 0000018.69 0000013.44 -000367.20
0121528.00 0000018.65 0000013.44 -000366.93
0121559.00 0000018.64 0000013.37 -000366.83
0121589.00 0000018.63 0000013.30 -000366.37
0121650.00 0000018.58 0000013.36 -000366.14
0121711.00 0000018.55 0000013.29 -000366.20
0121802.00 0000018.54 0000013.29 -000365.91
0121863.00 0000018.54 0000013.29 -000365.68
0121954.00 0000018.54 0000013.36 -000365.78
0121985.00 0000018.53 0000013.36 -000365.55
0122015.00 0000018.55 0000013.36 -000365.44
0122076.00 0000018.55 0000013.36 -000365.64
0122167.00 0000018.56 0000013.36 -000365.55
0122259.00 0000018.56 0000013.36 -000365.31
0122319.00 0000018.58 0000013.36 -000365.23
0122350.00 0000018.58 0000013.36 -000365.23
0122380.00 0000018.60 0000013.36 -000365.10
0122442.00 0000018.61 0000013.36 -000365.18
0122502.00 0000018.61 0000013.36 -000364.93
0122563.00 0000018.63 0000013.37 -000364.90
0122594.00 0000018.63 0000013.40 -000364.86
0122654.00 0000018.65 0000013.37 -000364.86
0122715.00 0000018.67 0000013.37 -000364.75
0122746.00 0000018.67 0000013.44 -000364.64
0122807.00 0000018.68 0000013.44 -000364.61
0122898.00 0000018.70 0000013.44 -000364.75
0123050.00 0000018.74 0000013.44 -000364.65
0123233.00 0000018.78 0000013.44 -000364.59
0123263.00 0000018.80 0000013.44 -000364.57
0123355.00 0000018.82 0000013.44 -000364.80
0123507.00 0000018.84 0000013.44 -000364.62
0123781.00 0000018.91 0000013.45 -000365.05
0123872.00 0000018.92 0000013.45 -000365.08
0123902.00 0000018.92 0000013.45 -000365.14
0123933.00 0000018.94 0000013.45 -000365.19
0123994.00 0000018.96 0000013.45 -000365.09
0124055.00 0000018.96 0000013.45 -000365.38
0124115.00 0000018.98 0000013.45 -000365.24
0124207.00 0000018.99 0000013.45 -000365.24
0124268.00 0000018.99 0000013.38 -000365.45
0124298.00 0000019.00 0000013.38 -000365.60
0124329.00 0000019.01 0000013.45 -000365.59
0124359.00 0000019.03 0000013.42 -000365.61
0124420.00 0000019.04 0000013.38 -000365.60
0124511.00 0000019.05 0000013.38 -000365.75
0124542.00 0000019.06 0000013.38 -000365.98
0124572.00 0000019.06 0000013.38 -000366.02
0124633.00 0000019.08 0000013.39 -000366.02
0124694.00 0000019.09 0000013.39 -000366.32
0124755.00 0000019.09 0000013.39 -000366.18
0124785.00 0000019.10 0000013.39 -000366.41
0124846.00 0000019.12 0000013.39 -000366.56
0124907.00 0000019.12 0000013.39 -000366.33
0124998.00 0000019.15 0000013.39 -000366.51
0125029.00 0000019.14 0000013.39 -000366.87
0125059.00 0000019.16 0000013.39 -000366.81
0125120.00 0000019.16 0000013.39 -000366.81
0125181.00 0000019.18 0000013.39 -000367.28
0125212.00 0000019.18 0000013.39 -000367.09
0125242.00 0000019.19 0000013.36 -000367.41
0125303.00 0000019.20 0000013.39 -000367.32
0125394.00 0000019.22 0000013.32 -000367.55
0125485.00 0000019.24 0000013.32 -000367.80
0125516.00 0000019.24 0000013.32 -000367.80
0125546.00 0000019.24 0000013.32 -000368.23
0125577.00 0000019.24 0000013.32 -000367.95
0125638.00 0000019.22 0000013.32 -000368.09
0125729.00 0000019.18 0000013.32 -000368.21
0125851.00 0000019.03 0000013.31 -000367.68
0125881.00 0000019.00 0000013.31 -000367.61
0125912.00 0000018.95 0000013.31 -000367.49
0125942.00 0000018.90 0000013.38 -000367.31
0125972.00 0000018.85 0000013.34 -000367.36
0126033.00 0000018.76 0000013.34 -000367.02
0126064.00 0000018.72 0000013.37 -000366.78
0126095.00 0000018.68 0000013.37 -000366.46
0126125.00 0000018.63 0000013.37 -000366.17
0126155.00 0000018.62 0000013.30 -000366.22
0126186.00 0000018.60 0000013.29 -000365.93
0126216.00 0000018.59 0000013.29 -000365.81
0126277.00 0000018.56 0000013.29 -000365.67
0126368.00 0000018.53 0000013.29 -000365.26
0126521.00 0000018.52 0000013.29 -000365.05
0126582.00 0000018.51 0000013.29 -000364.87
0126734.00 0000018.52 0000013.36 -000364.68
0126825.00 0000018.53 0000013.36 -000364.61
0126886.00 0000018.54 0000013.36 -000364.53
0126916.00 0000018.54 0000013.36 -000364.38
0126947.00 0000018.55 0000013.36 -000364.32
0127008.00 0000018.56 0000013.36 -000364.36
0127099.00 0000018.57 0000013.36 -000364.33
0127251.00 0000018.60 0000013.36 -000364.08
0127282.00 0000018.62 0000013.36 -000363.85
0127312.00 0000018.62 0000013.36 -000363.81
0127373.00 0000018.62 0000013.40 -000363.85
0127464.00 0000018.64 0000013.40 -000363.81
0127616.00 0000018.68 0000013.44 -000363.62
0127708.00 0000018.70 0000013.44 -000363.66
0127860.00 0000018.73 0000013.44 -000363.68
0128134.00 0000018.78 0000013.44 -000363.52
0128195.00 0000018.78 0000013.44 -000363.89
0128469.00 0000018.84 0000013.37 -000363.67
0128743.00 0000018.88 0000013.38 -000363.59
0128834.00 0000018.90 0000013.38 -000364.12
0128956.00 0000018.91 0000013.38 -000364.18
0129047.00 0000018.92 0000013.38 -000364.15
0129199.00 0000018.94 0000013.34 -000364.21
0129230.00 0000018.95 0000013.38 -000364.33
0129260.00 0000018.96 0000013.38 -000364.29
0129291.00 0000018.96 0000013.31 -000364.43
0129352.00 0000018.97 0000013.31 -000364.60
0129382.00 0000018.98 0000013.31 -000364.56
0129443.00 0000018.99 0000013.31 -000364.64
0129534.00 0000018.99 0000013.31 -000364.68
0129686.00 0000019.02 0000013.31 -000365.12
0129717.00 0000019.02 0000013.31 -000364.87
0129778.00 0000019.02 0000013.31 -000364.96
0129839.00 0000019.04 0000013.31 -000365.31
0129869.00 0000019.04 0000013.31 -000365.14
0129930.00 0000019.04 0000013.31 -000365.35
0129991.00 0000019.06 0000013.31 -000365.33
0130082.00 0000019.06 0000013.25 -000365.45
0130204.00 0000019.08 0000013.28 -000365.82
0130234.00 0000019.08 0000013.25 -000365.85
0130295.00 0000019.10 0000013.25 -000365.93
0130326.00 0000019.09 0000013.25 -000365.95
0130387.00 0000019.10 0000013.25 -000365.84
0130447.00 0000019.12 0000013.25 -000366.39
0130478.00 0000019.11 0000013.25 -000366.23
0130539.00 0000019.12 0000013.25 -000366.17
0130630.00 0000019.14 0000013.25 -000366.37
0130722.00 0000019.14 0000013.25 -000366.77
0130752.00 0000019.14 0000013.25 -000366.80
0130813.00 0000019.14 0000013.25 -000366.67
0130874.00 0000019.14 0000013.25 -000367.04
0130904.00 0000019.16 0000013.25 -000367.07
0130965.00 0000019.16 0000013.25 -000366.99
0131056.00 0000019.17 0000013.25 -000367.30
0131087.00 0000019.17 0000013.25 -000367.48
0131148.00 0000019.20 0000013.25 -000367.53
0131239.00 0000019.20 0000013.25 -000367.56
0131330.00 0000019.20 0000013.22 -000367.96
0131361.00 0000019.21 0000013.18 -000367.86
0131391.00 0000019.21 0000013.18 -000368.08
0131452.00 0000019.22 0000013.22 -000368.05
0131482.00 0000019.22 0000013.22 -000368.30
0131513.00 0000019.22 0000013.18 -000368.27
0131574.00 0000019.24 0000013.18 -000368.44
0131604.00 0000019.24 0000013.22 -000368.50
0131635.00 0000019.25 0000013.18 -000368.60
0131696.00 0000019.25 0000013.18 -000368.83
0131726.00 0000019.25 0000013.18 -000368.85
0131787.00 0000019.26 0000013.18 -000368.84
0131817.00 0000019.26 0000013.18 -000369.04
0131878.00 0000019.27 0000013.18 -000368.94
0131939.00 0000019.26 0000013.18 -000369.17
0132000.00 0000019.28 0000013.19 -000369.48
0132030.00 0000019.28 0000013.19 -000369.46
0132061.00 0000019.28 0000013.19 -000369.61
0132122.00 0000019.29 0000013.19 -000369.80
0132183.00 0000019.30 0000013.19 -000369.68
0132274.00 0000019.31 0000013.19 -000369.77
0132304.00 0000019.32 0000013.19 -000370.27
0132335.00 0000019.31 0000013.19 -000369.97
0132396.00 0000019.32 0000013.19 -000370.29
0132426.00 0000019.32 0000013.19 -000370.51
0132487.00 0000019.32 0000013.19 -000370.55
0132579.00 0000019.33 0000013.19 -000370.59
0132609.00 0000019.35 0000013.19 -000370.95
0132639.00 0000019.34 0000013.19 -000370.98
0132670.00 0000019.35 0000013.19 -000371.15
0132700.00 0000019.34 0000013.19 -000371.26
0132761.00 0000019.35 0000013.19 -000371.23
0132852.00 0000019.36 0000013.19 -000371.33
0132913.00 0000019.37 0000013.12 -000371.68
0132944.00 0000019.38 0000013.19 -000371.70
0132974.00 0000019.37 0000013.12 -000371.74
0133035.00 0000019.36 0000013.19 -000371.69
0133096.00 0000019.33 0000013.19 -000371.92
0133157.00 0000019.28 0000013.19 -000371.67
0133248.00 0000019.16 0000013.18 -000371.44
0133278.00 0000019.10 0000013.18 -000371.34
0133309.00 0000019.05 0000013.18 -000371.41
0133339.00 0000019.00 0000013.17 -000371.23
0133370.00 0000018.94 0000013.17 -000370.79
0133401.00 0000018.89 0000013.17 -000370.51
0133431.00 0000018.83 0000013.17 -000370.64
0133461.00 0000018.78 0000013.16 -000370.39
0133492.00 0000018.76 0000013.23 -000369.89
0133522.00 0000018.73 0000013.23 -000370.11
0133583.00 0000018.67 0000013.23 -000369.62
0133614.00 0000018.66 0000013.23 -000369.46
0133644.00 0000018.65 0000013.23 -000369.24
0133705.00 0000018.62 0000013.16 -000369.12
0133796.00 0000018.60 0000013.16 -000368.82
0133948.00 0000018.58 0000013.15 -000368.82
0134040.00 0000018.58 0000013.15 -000368.48
0134131.00 0000018.57 0000013.22 -000368.26
0134161.00 0000018.59 0000013.22 -000368.32
0134192.00 0000018.59 0000013.22 -000368.08
0134222.00 0000018.60 0000013.22 -000367.97
0134284.00 0000018.60 0000013.22 -000367.47
0134344.00 0000018.60 0000013.22 -000367.85
0134436.00 0000018.62 0000013.23 -000367.59
0134588.00 0000018.64 0000013.23 -000367.42
0134649.00 0000018.64 0000013.23 -000367.41
0134679.00 0000018.64 0000013.23 -000367.38
0134740.00 0000018.66 0000013.23 -000367.25
0134801.00 0000018.68 0000013.23 -000367.22
0134862.00 0000018.69 0000013.23 -000367.07
0134923.00 0000018.68 0000013.23 -000367.13
0134983.00 0000018.70 0000013.23 -000366.85
0135014.00 0000018.70 0000013.23 -000366.88
0135075.00 0000018.72 0000013.23 -000366.87
0135166.00 0000018.73 0000013.23 -000366.77
0135288.00 0000018.76 0000013.23 -000366.51
0135379.00 0000018.78 0000013.23 -000366.84
0135501.00 0000018.80 0000013.23 -000366.50
0135562.00 0000018.80 0000013.23 -000366.40
0135623.00 0000018.81 0000013.23 -000366.40
0135714.00 0000018.83 0000013.23 -000366.36
0135866.00 0000018.85 0000013.24 -000366.30
0136140.00 0000018.89 0000013.17 -000366.21
0136658.00 0000018.94 0000013.17 -000366.44
0136871.00 0000018.97 0000013.17 -000366.70
0136932.00 0000018.97 0000013.17 -000366.75
0137175.00 0000019.00 0000013.14 -000366.79
0137236.00 0000019.01 0000013.14 -000366.92
0137327.00 0000019.02 0000013.14 -000366.89
0137358.00 0000019.02 0000013.10 -000367.05
0137388.00 0000019.03 0000013.10 -000367.01
0137449.00 0000019.01 0000013.17 -000367.06
0137540.00 0000019.03 0000013.10 -000367.05
0137571.00 0000019.04 0000013.10 -000367.34
0137601.00 0000019.04 0000013.10 -000367.30
0137662.00 0000019.04 0000013.10 -000367.31
0137693.00 0000019.06 0000013.11 -000367.48
0137754.00 0000019.06 0000013.11 -000367.45
0137845.00 0000019.08 0000013.11 -000367.47
0137997.00 0000019.09 0000013.11 -000367.54
0138028.00 0000019.10 0000013.11 -000367.77
0138058.00 0000019.10 0000013.11 -000367.76
0138149.00 0000019.10 0000013.11 -000367.52
0138241.00 0000019.11 0000013.11 -000368.03
0138332.00 0000019.13 0000013.11 -000368.07
0138393.00 0000019.13 0000013.11 -000368.21
0138423.00 0000019.13 0000013.11 -000368.33
0138454.00 0000019.15 0000013.11 -000368.35
0138515.00 0000019.14 0000013.11 -000368.36
0138606.00 0000019.14 0000013.11 -000368.33
0138636.00 0000019.16 0000013.11 -000368.59
0138728.00 0000019.16 0000013.11 -000368.82
0138788.00 0000019.18 0000013.08 -000368.76
0138880.00 0000019.19 0000013.11 -000368.96
0138941.00 0000019.19 0000013.11 -000368.79
0139002.00 0000019.19 0000013.11 -000369.11
0139063.00 0000019.20 0000013.11 -000369.19
0139123.00 0000019.21 0000013.11 -000369.06
0139184.00 0000019.21 0000013.11 -000369.58
0139215.00 0000019.21 0000013.11 -000369.34
0139245.00 0000019.22 0000013.11 -000369.59
0139306.00 0000019.23 0000013.11 -000369.50
0139367.00 0000019.24 0000013.11 -000369.81
0139428.00 0000019.25 0000013.08 -000369.67
0139489.00 0000019.25 0000013.08 -000370.03
0139550.00 0000019.25 0000013.11 -000370.13
0139610.00 0000019.26 0000013.11 -000370.12
0139702.00 0000019.27 0000013.12 -000370.25
0139732.00 0000019.28 0000013.08 -000370.43
0139793.00 0000019.27 0000013.08 -000370.51
0139824.00 0000019.28 0000013.05 -000370.54
0139885.00 0000019.29 0000013.08 -000370.75
0139915.00 0000019.29 0000013.12 -000370.78
0139976.00 0000019.30 0000013.05 -000370.91
0140006.00 0000019.30 0000013.05 -000370.96
0140067.00 0000019.31 0000013.05 -000371.14
0140098.00 0000019.30 0000013.12 -000371.28
0140158.00 0000019.30 0000013.08 -000371.29
0140219.00 0000019.31 0000013.05 -000371.44
0140280.00 0000019.34 0000013.08 -000371.37
0140311.00 0000019.34 0000013.05 -000371.69
0140341.00 0000019.34 0000013.05 -000371.78
0140402.00 0000019.35 0000013.05 -000371.65
0140493.00 0000019.36 0000013.12 -000371.98
0140524.00 0000019.35 0000013.08 -000372.04
0140554.00 0000019.35 0000013.05 -000372.12
0140585.00 0000019.35 0000013.05 -000372.21
0140645.00 0000019.36 0000013.05 -000372.50
0140707.00 0000019.36 0000013.08 -000372.33
0140798.00 0000019.28 0000013.12 -000372.28
0140920.00 0000019.15 0000013.11 -000372.00
0140950.00 0000019.11 0000013.11 -000371.99
0140981.00 0000019.07 0000013.11 -000371.82
0141011.00 0000019.02 0000013.10 -000371.51
0141041.00 0000018.98 0000013.07 -000371.48
0141072.00 0000018.91 0000013.10 -000371.25
0141102.00 0000018.85 0000013.17 -000371.01
0141133.00 0000018.82 0000013.23 -000370.86
0141163.00 0000018.77 0000013.23 -000370.65
0141194.00 0000018.75 0000013.23 -000370.55
0141224.00 0000018.71 0000013.16 -000370.12
0141254.00 0000018.68 0000013.09 -000370.11
0141315.00 0000018.63 0000013.09 -000369.76
0141346.00 0000018.62 0000013.09 -000369.58
0141407.00 0000018.59 0000013.08 -000369.35
0141498.00 0000018.56 0000013.08 -000369.30
0141620.00 0000018.56 0000013.15 -000368.91
0141711.00 0000018.56 0000013.15 -000368.89
0141772.00 0000018.55 0000013.19 -000368.67
0141803.00 0000018.57 0000013.15 -000368.70
0141864.00 0000018.56 0000013.15 -000368.39
0141894.00 0000018.58 0000013.22 -000368.26
0141924.00 0000018.58 0000013.19 -000368.33
0141985.00 0000018.58 0000013.22 -000368.38
0142016.00 0000018.59 0000013.22 -000367.94
0142046.00 0000018.61 0000013.22 -000367.99
0142107.00 0000018.62 0000013.23 -000367.91
0142137.00 0000018.61 0000013.23 -000367.78
0142198.00 0000018.62 0000013.23 -000367.84
0142229.00 0000018.62 0000013.23 -000367.57
0142290.00 0000018.64 0000013.23 -000367.52
0142381.00 0000018.67 0000013.23 -000367.49
0142533.00 0000018.68 0000013.23 -000367.09
0142594.00 0000018.70 0000013.23 -000367.13
0142625.00 0000018.71 0000013.23 -000367.12
0142686.00 0000018.72 0000013.23 -000367.09
0142777.00 0000018.73 0000013.23 -000366.93
0142929.00 0000018.75 0000013.23 -000366.75
0142959.00 0000018.76 0000013.23 -000366.70
0142990.00 0000018.78 0000013.23 -000366.68
0143020.00 0000018.76 0000013.23 -000366.54
0143081.00 0000018.78 0000013.23 -000366.67
0143172.00 0000018.80 0000013.23 -000366.43
0143233.00 0000018.80 0000013.23 -000366.39
0143264.00 0000018.81 0000013.23 -000366.44
0143325.00 0000018.82 0000013.23 -000366.65
0143416.00 0000018.83 0000013.23 -000366.21
0143477.00 0000018.84 0000013.24 -000366.59
0143568.00 0000018.86 0000013.24 -000366.34
0143720.00 0000018.88 0000013.24 -000366.32
0143994.00 0000018.93 0000013.20 -000366.34
0144025.00 0000018.93 0000013.24 -000366.56
